satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,promotion_last_5years,department,salary,amh_x_last_eval,left
0.85,0.67,3,267,2,1,0,sales,low,0.3870473130841121,0
0.91,0.71,2,159,3,1,0,sales,low,0.16099591121495327,0
0.1,0.91,6,255,4,0,0,sales,medium,0.6385075934579438,1
0.65,0.94,4,174,3,0,0,sales,medium,0.3303154205607477,0
0.09,0.94,6,308,4,0,0,technical,low,0.8977803738317757,1
0.56,0.48,5,192,2,1,0,technical,medium,0.08411214953271026,0
0.68,0.78,5,233,3,0,0,technical,high,0.4201226635514019,0
0.79,0.87,4,253,2,0,0,technical,medium,0.5846232476635514,0
0.69,0.66,3,215,6,0,0,sales,high,0.2606600467289719,0
0.7,0.95,5,234,6,1,0,sales,medium,0.594480140186916,0
0.44,0.46,2,149,3,0,0,technical,low,0.038697429906542055,1
0.9,0.98,5,245,5,0,0,IT,low,0.6745035046728972,1
0.09,0.93,6,255,4,0,0,RandD,medium,0.6617260514018691,1
0.57,0.67,3,207,2,0,0,technical,medium,0.251241238317757,0
0.57,0.82,5,138,3,0,0,technical,low,0.14106308411214954,0
0.48,0.54,2,144,3,0,0,accounting,low,0.06308411214953272,0
0.09,0.78,6,244,4,0,0,IT,low,0.45385514018691586,1
0.72,0.81,4,200,2,0,0,marketing,low,0.3417056074766355,0
0.94,0.77,5,233,4,0,0,technical,high,0.41011974299065423,0
0.14,0.79,5,163,6,0,0,RandD,low,0.21035338785046728,0
0.8,0.6,5,234,2,0,0,IT,low,0.24182242990654207,0
0.94,0.69,3,269,3,0,0,sales,low,0.4168370327102804,0
0.92,0.56,3,174,3,0,0,sales,medium,0.11390186915887855,0
0.09,0.89,6,276,4,0,0,technical,low,0.696553738317757,1
0.64,0.5,6,254,6,0,0,RandD,medium,0.1615070093457944,0
0.65,0.76,4,171,4,0,0,technical,low,0.21904205607476634,0
0.89,0.75,5,258,2,0,0,sales,medium,0.4613025700934579,0
0.81,0.83,5,269,6,0,0,technical,medium,0.5936769859813085,1
0.57,0.54,4,167,3,0,0,technical,medium,0.09331191588785046,0
0.6,0.9,4,178,3,0,1,RandD,high,0.3233060747663552,0
0.62,0.78,4,261,2,0,0,marketing,low,0.5059871495327103,0
0.11,0.78,6,245,4,0,0,technical,low,0.45692172897196265,1
0.51,0.89,6,170,4,0,0,hr,low,0.28636098130841126,0
0.53,0.91,4,167,4,0,0,management,high,0.2851197429906542,0
0.53,0.62,3,185,3,0,0,marketing,medium,0.16895443925233644,0
0.31,0.87,6,240,3,1,0,hr,low,0.536214953271028,0
0.55,0.74,3,211,3,1,0,technical,high,0.319071261682243,0
0.48,0.61,3,251,3,0,0,support,medium,0.2829293224299065,0
0.38,0.53,2,136,3,0,0,product_mng,medium,0.04964953271028038,1
0.49,0.58,5,246,3,1,0,sales,medium,0.24094626168224295,0
0.18,0.87,6,226,4,0,0,IT,high,0.4840829439252337,0
0.66,0.94,4,190,3,0,0,marketing,medium,0.3980724299065421,0
0.81,0.95,3,212,3,0,0,technical,medium,0.4997079439252336,0
0.8,0.79,5,240,2,0,0,support,low,0.45210280373831774,0
0.84,0.52,5,189,2,1,0,IT,low,0.10864485981308411,0
0.96,0.93,5,141,2,1,0,sales,medium,0.1872809579439252,0
0.1,0.79,7,310,4,0,0,hr,medium,0.6718749999999999,1
0.77,0.91,5,221,6,0,0,support,medium,0.5019713785046729,1
0.7,0.88,3,166,5,0,0,technical,low,0.26577102803738323,0
0.9,0.51,4,137,6,0,0,sales,medium,0.044903621495327097,0
0.65,0.48,4,229,3,0,0,RandD,high,0.1165303738317757,0
0.36,0.78,2,151,4,0,0,technical,low,0.16866238317757007,1
0.96,0.93,6,240,6,0,0,IT,low,0.5992990654205607,0
0.57,0.7,4,237,6,0,0,accounting,low,0.35002920560747663,0
0.85,0.69,3,263,3,0,0,sales,medium,0.40238025700934577,0
0.98,0.92,3,254,3,0,0,technical,high,0.6460280373831776,0
1.0,0.94,4,144,3,0,0,support,low,0.2032710280373832,0
0.54,0.53,3,251,2,0,0,sales,low,0.1923919392523364,0
0.74,0.85,4,105,5,0,0,sales,high,0.032199182242990655,0
0.91,0.85,4,203,2,0,0,sales,low,0.3828125,0
0.55,0.76,4,233,4,0,0,IT,low,0.40011682242990654,0
0.6,0.63,4,192,3,0,0,support,low,0.1892523364485981,0
0.67,0.75,3,194,3,0,0,hr,medium,0.2790595794392523,0
0.1,0.93,6,307,4,0,0,sales,low,0.8781396028037383,1
0.24,0.55,5,208,5,0,0,RandD,low,0.15537383177570097,0
0.53,1.0,3,164,4,0,0,IT,medium,0.31775700934579443,0
0.86,0.69,5,157,3,0,0,IT,low,0.14697721962616822,0
0.44,0.54,2,135,3,0,0,support,low,0.05125584112149532,1
0.49,0.89,2,233,4,1,0,sales,medium,0.5301547897196262,0
0.92,0.89,4,241,5,0,0,technical,low,0.5611127336448598,1
0.24,0.81,4,217,5,0,0,sales,medium,0.39756133177570097,0
0.74,0.86,5,262,5,0,0,RandD,low,0.6060163551401868,1
0.58,0.9,5,257,3,0,0,marketing,medium,0.6347838785046729,0
0.6,0.98,4,192,3,0,0,technical,low,0.4345794392523364,0
0.34,0.92,3,206,3,0,0,RandD,medium,0.44976635514018687,0
0.68,0.85,2,180,6,0,0,sales,medium,0.3005257009345795,0
0.9,0.78,4,261,2,1,0,sales,medium,0.5059871495327103,0
0.72,0.76,3,269,3,1,0,sales,medium,0.5052570093457944,0
0.7,0.98,4,176,5,0,0,technical,low,0.3621495327102804,0
0.43,0.77,3,237,3,1,0,technical,low,0.42209404205607476,0
0.48,0.8,4,268,3,0,0,RandD,medium,0.552570093457944,0
0.86,0.84,5,222,5,0,0,IT,low,0.44158878504672905,1
0.11,0.87,6,278,5,0,0,technical,low,0.677716121495327,1
0.97,0.86,5,135,3,0,0,hr,high,0.1423773364485981,0
0.79,0.55,3,147,3,0,0,sales,medium,0.07075058411214954,0
0.99,0.64,4,135,2,1,0,sales,low,0.07973130841121494,0
0.73,0.69,4,171,3,0,0,product_mng,medium,0.18070969626168223,0
0.4,0.48,2,142,3,0,0,support,low,0.040303738317757014,1
0.81,0.94,5,233,6,0,0,support,medium,0.5801693925233645,1
0.56,0.75,2,264,2,0,0,technical,low,0.4783878504672897,0
0.78,0.87,4,236,5,0,0,sales,medium,0.521320093457944,1
0.62,0.73,3,144,10,1,0,support,high,0.12967289719626168,0
0.67,0.85,3,160,4,0,0,hr,medium,0.22897196261682246,0
0.72,0.49,4,148,2,0,0,IT,low,0.04935747663551403,0
0.79,0.73,2,147,2,0,0,technical,medium,0.13777745327102803,0
0.54,0.72,5,206,4,0,0,sales,high,0.28913551401869153,0
0.7,0.76,5,165,3,0,0,sales,medium,0.20151869158878505,0
0.49,0.56,3,221,3,1,0,IT,low,0.18253504672897203,0
0.91,0.55,6,97,4,0,0,sales,low,0.0013872663551401875,0
0.51,0.5,4,216,2,1,0,management,medium,0.12266355140186914,0
0.98,0.94,3,179,3,0,0,sales,medium,0.3514894859813084,0
0.42,0.55,2,150,3,0,0,technical,low,0.07491238317757012,1
0.56,0.76,4,189,2,0,0,support,low,0.2716121495327103,0
0.44,0.55,3,170,3,1,0,IT,low,0.10265771028037388,0
0.67,0.78,4,241,4,0,1,hr,medium,0.4446553738317757,0
0.82,0.88,4,149,2,0,0,sales,low,0.20122663551401868,0
0.99,0.94,4,167,4,0,0,support,low,0.3006717289719626,0
0.73,0.95,4,223,6,0,0,support,low,0.5470940420560747,1
0.82,0.97,3,244,5,0,0,sales,medium,0.6591705607476636,0
0.46,0.46,2,145,3,0,0,IT,high,0.035776869158878497,1
0.89,0.64,4,274,2,1,0,sales,low,0.36390186915887845,0
0.48,0.9,4,201,4,0,0,marketing,medium,0.4139894859813084,0
0.86,0.75,5,157,4,0,0,support,low,0.1737003504672897,0
0.87,0.9,3,307,5,0,0,technical,low,0.8319217289719626,1
0.62,0.72,3,188,3,0,0,technical,low,0.24182242990654207,0
0.99,0.9,4,181,3,0,0,support,medium,0.3351343457943925,0
0.74,0.81,4,150,2,0,0,accounting,medium,0.17742406542056077,0
0.53,0.4,5,212,3,1,0,technical,medium,0.03387850467289719,0
0.97,0.85,4,219,3,0,0,technical,medium,0.4400554906542055,0
0.94,0.63,5,261,3,0,0,support,low,0.325277453271028,0
0.59,0.45,2,171,2,0,0,technical,low,0.04928446261682243,0
0.4,0.46,2,143,3,0,0,technical,high,0.034316588785046724,1
0.88,0.77,3,279,3,1,0,sales,medium,0.5478241822429906,0
0.43,0.47,2,144,3,0,0,hr,medium,0.03855140186915888,1
0.42,0.54,3,122,4,0,0,support,low,0.03417056074766356,0
0.19,0.8,4,249,5,0,0,sales,low,0.4915303738317757,0
0.28,0.92,3,151,3,0,0,sales,low,0.22488317757009343,0
0.77,0.82,3,153,3,1,0,technical,medium,0.19144275700934577,0
0.71,0.81,2,182,3,0,0,management,high,0.2825642523364486,0
0.53,0.71,4,227,3,0,0,technical,low,0.3347692757009345,0
0.68,0.99,3,247,2,1,0,technical,low,0.694582359813084,0
0.45,0.52,2,143,3,0,0,IT,medium,0.05490654205607476,1
0.45,0.71,2,172,2,0,0,sales,low,0.19421728971962618,0
0.65,0.8,4,164,4,0,0,sales,low,0.21845794392523366,0
0.61,0.97,4,153,3,0,0,accounting,medium,0.2538697429906542,0
0.86,0.92,3,162,3,1,0,accounting,medium,0.26985981308411217,0
0.52,0.47,3,108,5,0,0,management,medium,0.00963785046728972,0
0.79,1.0,4,218,5,0,0,sales,low,0.5700934579439253,1
0.62,0.91,3,269,8,0,0,support,medium,0.6947283878504673,0
0.63,0.96,4,133,2,0,0,technical,low,0.16209112149532706,0
0.16,0.84,3,238,6,0,0,technical,medium,0.49766355140186924,0
0.49,0.88,4,244,3,0,0,sales,low,0.5619158878504673,0
0.53,0.62,4,162,2,0,0,sales,low,0.12529205607476637,0
0.95,0.81,3,260,2,0,0,support,low,0.5388434579439252,0
0.9,0.7,3,274,3,0,0,support,medium,0.4418808411214953,0
0.75,0.97,5,243,6,0,0,technical,medium,0.6547167056074765,1
0.96,0.53,5,224,4,0,0,sales,low,0.1588785046728972,0
0.71,0.55,4,273,3,1,0,RandD,medium,0.2455461448598132,0
0.51,0.83,3,133,3,0,0,sales,low,0.12697137850467288,0
0.5,0.92,4,266,7,0,0,product_mng,medium,0.6950934579439251,0
0.74,0.89,4,267,5,0,0,sales,medium,0.6617260514018691,1
0.65,0.81,4,192,3,0,0,accounting,low,0.3154205607476635,0
0.8,0.93,3,225,4,0,0,product_mng,low,0.5368720794392523,0
0.61,1.0,5,139,2,0,0,sales,medium,0.2009345794392523,0
0.5,0.78,3,206,3,1,1,sales,high,0.33732476635514014,0
0.67,0.57,2,234,4,0,0,management,low,0.21159462616822425,0
0.73,0.8,4,251,2,1,0,support,low,0.4979556074766355,0
0.9,0.57,4,186,4,0,0,technical,medium,0.13799649532710279,0
0.84,0.53,4,206,3,0,0,technical,medium,0.136536214953271,0
0.31,0.7,4,182,3,0,0,IT,medium,0.21349299065420563,0
0.77,0.7,3,145,2,0,0,product_mng,low,0.1216413551401869,0
0.51,0.43,3,204,4,0,0,product_mng,medium,0.05519859813084112,0
0.76,0.68,4,204,3,1,0,sales,low,0.2523364485981308,0
0.7,0.69,5,154,2,0,0,sales,low,0.13974883177570094,0
0.23,0.94,4,149,6,0,0,accounting,low,0.2244450934579439,0
0.66,0.9,3,217,4,0,0,product_mng,medium,0.4770735981308411,0
0.45,0.51,2,138,3,0,0,technical,low,0.04599883177570094,1
0.65,0.9,3,241,3,0,0,IT,low,0.5716997663551402,0
0.61,0.78,4,198,3,0,0,sales,medium,0.31279205607476634,0
0.97,0.94,4,253,3,0,0,support,medium,0.6648656542056075,0
0.96,0.73,3,193,3,1,0,support,high,0.26204731308411217,0
0.91,0.67,2,255,4,0,0,accounting,low,0.3598860981308411,0
0.3,0.47,6,156,2,1,0,support,medium,0.04818925233644861,0
0.42,0.53,3,199,4,0,0,technical,medium,0.12784754672897197,1
0.37,0.46,2,129,3,0,0,accounting,low,0.024094626168224293,1
0.75,0.87,5,246,5,0,0,technical,low,0.5585572429906542,1
0.86,0.71,5,235,4,0,0,IT,medium,0.35521320093457937,0
0.81,0.6,3,140,2,0,0,technical,high,0.07710280373831777,0
0.39,0.5,4,294,3,0,0,technical,low,0.20239485981308408,1
0.53,0.88,3,150,3,1,0,accounting,high,0.20502336448598132,0
0.59,0.43,3,173,3,0,0,technical,low,0.03935455607476635,0
0.87,0.91,5,228,5,0,0,support,low,0.5300817757009345,1
0.66,0.63,3,201,4,0,0,management,medium,0.2069947429906542,0
0.71,0.84,3,139,2,0,0,hr,low,0.15070093457943923,0
0.11,0.79,6,294,4,0,0,technical,medium,0.6216413551401868,1
0.7,0.49,4,173,3,0,0,sales,medium,0.07308703271028037,0
0.67,0.4,4,274,3,0,0,sales,low,0.05198598130841121,0
0.98,0.66,3,150,3,0,0,hr,medium,0.11828271028037385,0
0.56,0.97,5,163,2,0,0,management,high,0.29840829439252337,0
0.86,0.85,5,267,5,0,0,sales,medium,0.6117844626168224,1
0.87,0.82,6,176,3,0,0,product_mng,low,0.26869158878504673,0
0.17,0.73,5,258,4,0,0,technical,medium,0.4376460280373831,0
0.2,0.74,6,148,4,0,0,marketing,low,0.14427570093457945,0
0.49,0.54,6,214,3,0,0,sales,high,0.15508177570093457,0
0.65,0.49,5,221,2,0,0,management,low,0.11864778037383178,0
0.68,0.65,4,134,3,0,0,technical,medium,0.08046144859813086,0
0.44,0.53,2,140,3,0,0,sales,low,0.054614485981308414,1
0.84,0.72,4,222,2,0,0,IT,low,0.3311915887850468,0
0.55,0.6,5,271,3,1,0,RandD,medium,0.3066588785046729,0
0.66,0.9,3,176,2,1,0,product_mng,medium,0.31542056074766356,0
0.59,0.81,4,173,2,0,0,sales,medium,0.25299357476635514,0
0.69,0.76,5,255,6,0,0,technical,low,0.4643691588785046,0
0.38,0.51,2,137,3,0,0,support,low,0.044903621495327097,1
0.82,0.59,5,201,3,0,0,RandD,low,0.17632885514018692,0
0.21,0.93,4,260,3,0,0,hr,low,0.6825350467289719,0
0.95,0.54,4,255,2,0,0,sales,low,0.2089661214953271,0
0.69,0.91,6,150,5,0,0,IT,medium,0.2168516355140187,0
0.91,0.49,3,267,3,0,0,IT,medium,0.16231016355140185,0
0.43,0.53,2,148,3,0,0,sales,medium,0.0645443925233645,1
0.55,0.55,4,191,4,0,0,product_mng,low,0.1317903037383178,0
0.1,0.93,6,258,4,0,0,RandD,medium,0.6742114485981308,1
0.69,0.82,4,252,3,1,0,IT,medium,0.523948598130841,0
0.82,0.87,3,204,4,0,0,support,medium,0.402161214953271,0
0.62,0.49,3,172,3,0,0,sales,medium,0.07213785046728972,0
0.72,0.67,4,192,3,0,0,sales,medium,0.2172897196261682,0
0.72,0.73,5,134,2,0,0,sales,low,0.10265771028037385,0
0.16,0.87,3,99,5,1,0,IT,medium,0.011171144859813086,0
0.1,0.94,6,287,4,0,0,technical,medium,0.8088492990654205,1
0.95,0.59,2,154,4,0,0,sales,high,0.09740070093457945,0
0.61,0.97,3,199,3,1,0,accounting,high,0.45874707943925236,0
0.44,0.44,3,126,2,0,0,hr,medium,0.01752336448598131,0
0.32,0.37,3,167,3,0,0,accounting,medium,0.0051839953271028034,0
0.38,0.81,5,128,3,1,0,accounting,low,0.10514018691588786,0
0.54,0.71,3,145,3,1,0,sales,medium,0.12521904205607476,0
0.55,0.59,4,230,3,0,0,technical,low,0.22502920560747666,0
0.46,0.41,6,148,4,0,0,sales,low,0.018983644859813086,0
0.62,0.76,4,163,3,0,0,sales,high,0.19567757009345793,0
0.73,0.6,3,252,4,1,0,sales,low,0.2733644859813084,0
0.89,0.61,3,175,4,0,0,sales,medium,0.14420268691588783,0
0.77,0.61,5,146,3,0,0,support,low,0.09126752336448599,0
0.78,0.96,3,202,4,1,0,marketing,medium,0.4643691588785046,0
0.42,0.48,5,191,5,0,0,RandD,medium,0.08323598130841121,0
0.88,0.59,3,224,2,0,0,hr,low,0.21495327102803738,0
0.64,0.83,3,188,4,0,0,sales,low,0.31571261682242996,0
0.61,0.9,3,224,3,0,0,support,low,0.5046728971962616,0
0.71,0.69,3,274,3,0,0,support,medium,0.42888434579439244,0
0.28,0.83,4,162,3,0,0,sales,low,0.22648948598130844,0
0.65,0.68,4,128,5,0,0,product_mng,low,0.07476635514018692,0
0.75,0.74,6,134,3,0,0,support,medium,0.10543224299065422,1
0.98,0.55,4,255,2,0,0,support,low,0.22057535046728977,0
0.74,0.94,3,132,3,0,0,accounting,medium,0.1524532710280374,0
0.93,0.73,4,153,2,1,0,IT,medium,0.15398656542056074,0
0.09,0.79,6,275,4,0,0,sales,low,0.5619889018691588,1
0.51,0.92,3,224,3,0,0,accounting,medium,0.5233644859813084,0
1.0,0.59,5,182,3,1,0,management,medium,0.14442172897196262,0
0.89,0.94,5,223,3,0,0,sales,medium,0.5378212616822429,0
0.97,0.52,5,149,3,1,0,sales,medium,0.06191588785046728,0
0.59,0.43,3,171,3,0,0,hr,medium,0.03833235981308411,0
0.79,0.62,5,167,3,0,0,sales,low,0.13478387850467288,0
0.58,0.62,5,270,2,0,0,sales,high,0.3303154205607476,0
0.13,0.91,2,149,5,0,0,sales,medium,0.2128358644859813,0
0.1,0.81,6,248,4,0,0,marketing,low,0.49941588785046725,1
0.63,0.52,3,183,2,0,0,technical,low,0.10163551401869159,0
0.97,0.9,5,262,3,0,0,sales,medium,0.6544976635514017,0
0.5,0.53,5,239,3,0,0,technical,medium,0.1774970794392523,0
0.95,0.74,4,258,3,0,0,technical,medium,0.44947429906542047,0
1.0,0.91,3,160,4,0,0,sales,medium,0.25700934579439255,0
0.54,0.59,4,228,3,0,0,IT,medium,0.22167056074766353,0
0.97,0.74,4,209,2,0,0,sales,low,0.31352219626168226,0
0.46,0.45,2,172,2,1,0,management,low,0.04994158878504673,0
0.75,0.93,5,229,5,0,0,sales,low,0.5535192757009346,1
0.42,0.45,3,227,3,0,0,sales,medium,0.08608352803738316,0
0.63,0.88,4,260,2,0,0,sales,low,0.6226635514018691,0
0.85,0.87,5,246,5,1,0,sales,medium,0.5585572429906542,1
0.37,0.72,2,163,3,0,0,sales,low,0.17610981308411214,0
0.94,0.59,5,250,3,0,0,hr,low,0.2586156542056075,0
0.69,0.56,5,271,3,0,0,support,low,0.25554906542056083,0
0.53,0.79,3,206,3,0,0,technical,medium,0.3453563084112149,0
0.69,0.68,4,168,3,0,0,technical,low,0.16822429906542058,0
0.81,0.9,4,226,5,0,0,product_mng,medium,0.5125584112149534,1
0.88,0.76,4,159,4,1,0,sales,low,0.18399532710280372,0
0.56,0.55,3,250,4,0,0,technical,medium,0.21363901869158888,0
0.61,0.79,5,269,2,0,0,management,low,0.543151285046729,0
0.42,0.48,2,146,3,0,0,hr,high,0.043808411214953276,1
1.0,0.97,5,141,2,0,0,accounting,medium,0.20042348130841117,0
0.5,0.64,4,208,2,0,0,marketing,medium,0.2289719626168224,0
0.63,0.91,4,252,3,1,0,support,medium,0.6264602803738317,0
0.37,0.46,2,157,3,0,0,IT,low,0.04453855140186916,1
0.76,0.4,2,245,5,0,0,product_mng,medium,0.04351635514018692,0
0.16,0.95,6,117,7,0,0,sales,medium,0.09046436915887857,0
0.2,0.59,5,105,4,0,0,technical,high,0.01511390186915888,0
0.68,1.0,3,148,4,1,0,sales,low,0.2429906542056075,0
0.99,0.9,4,164,3,0,0,product_mng,high,0.26810747663551404,0
0.64,0.89,3,175,3,1,0,product_mng,high,0.3057096962616822,0
0.8,0.7,4,246,3,0,1,marketing,low,0.37237149532710284,0
0.51,0.5,5,176,5,0,0,support,medium,0.08177570093457945,0
0.74,0.86,5,153,2,0,0,sales,low,0.20808995327102803,0
0.23,0.5,5,100,3,0,0,sales,medium,0.004088785046728972,0
0.61,0.82,3,271,3,0,0,support,low,0.5877628504672897,0
0.77,0.59,4,153,3,0,0,sales,medium,0.09572137850467288,0
0.62,0.91,5,267,3,0,0,technical,low,0.6866968457943925,0
0.82,0.81,3,149,3,0,0,support,low,0.17413843457943923,0
0.6,0.52,4,207,2,1,0,RandD,medium,0.12967289719626168,0
0.74,0.92,4,261,5,0,0,technical,medium,0.6746495327102804,1
0.69,0.8,3,212,4,0,0,support,low,0.37266355140186913,0
0.52,0.59,3,164,3,0,0,technical,medium,0.11419392523364487,0
0.95,0.63,3,249,3,0,0,management,low,0.30162091121495327,0
0.1,0.92,5,272,4,0,0,sales,medium,0.719626168224299,1
0.44,0.57,5,183,2,1,0,sales,low,0.13339661214953266,0
0.93,0.7,5,231,7,0,1,sales,high,0.3351343457943925,0
0.31,0.62,6,135,5,0,0,support,low,0.074036214953271,1
0.95,0.75,3,253,4,0,0,accounting,low,0.4470648364485981,0
0.72,0.71,5,248,2,0,0,marketing,low,0.3884345794392523,0
0.12,0.9,3,200,3,0,0,support,low,0.4100467289719626,0
0.1,0.94,7,281,4,0,0,technical,medium,0.7834404205607477,1
0.42,0.47,4,146,3,1,0,sales,medium,0.040157710280373834,0
0.85,0.91,4,145,3,0,0,support,medium,0.19677278037383175,0
0.63,0.68,4,191,2,0,0,IT,high,0.2219626168224299,0
0.58,0.67,5,265,3,0,0,support,medium,0.38252044392523366,0
0.54,0.83,6,165,6,0,0,support,low,0.23678446261682243,1
0.84,0.73,4,197,3,0,1,technical,low,0.2728533878504673,0
0.57,0.64,4,144,4,0,0,technical,low,0.09813084112149534,0
0.26,0.91,6,113,2,0,0,sales,medium,0.06826810747663557,0
0.88,0.82,3,265,3,0,0,product_mng,medium,0.5676109813084113,0
0.8,0.98,3,209,3,0,0,technical,medium,0.5115362149532711,0
0.3,0.98,2,109,4,1,0,technical,low,0.05884929906542062,0
0.32,0.86,4,266,4,0,0,RandD,low,0.6206191588785046,0
0.74,0.73,3,267,3,0,0,product_mng,low,0.4619596962616822,0
0.91,0.59,4,133,4,0,0,technical,medium,0.06213492990654204,0
0.54,0.91,3,142,2,0,0,support,low,0.18472546728971964,0
0.96,0.6,5,269,2,0,0,technical,medium,0.30315420560747663,0
0.77,0.98,3,286,6,0,0,management,high,0.8601051401869158,0
0.44,0.53,2,146,3,0,0,marketing,low,0.062061915887850476,1
0.1,0.83,6,295,4,0,0,product_mng,medium,0.6829001168224299,1
0.74,0.58,4,233,4,0,0,marketing,medium,0.22006425233644852,0
0.71,0.8,5,248,4,0,0,management,medium,0.48831775700934577,0
0.56,0.84,5,154,2,1,0,support,low,0.2032710280373832,0
0.61,0.63,3,250,4,0,0,IT,low,0.3035922897196262,0
0.96,0.88,5,269,2,0,0,support,medium,0.6568341121495327,0
0.76,0.57,3,148,3,1,0,support,low,0.07973130841121494,0
0.41,0.57,2,136,3,0,0,support,low,0.061331775700934565,1
0.63,0.5,5,246,2,0,0,hr,low,0.15332943925233647,0
0.72,0.67,3,243,3,0,0,sales,low,0.33272488317757004,0
0.43,0.48,2,157,3,0,0,support,low,0.053446261682242986,1
0.92,0.92,4,245,5,0,0,sales,low,0.6092289719626168,1
0.39,0.55,2,146,3,0,0,sales,low,0.06936331775700938,1
0.41,0.56,2,121,2,0,0,sales,medium,0.03650700934579443,0
0.92,0.85,3,235,2,0,0,support,low,0.49729848130841114,0
0.58,0.79,4,130,3,0,0,IT,medium,0.10674649532710281,0
0.58,0.78,5,211,3,1,0,marketing,low,0.35265771028037385,0
0.94,0.65,4,213,2,1,0,IT,low,0.24773656542056074,0
0.77,0.85,5,276,5,0,0,support,medium,0.6439836448598131,1
0.73,0.88,5,134,2,1,0,support,low,0.14427570093457945,0
0.44,0.56,2,127,3,0,0,IT,low,0.04526869158878508,1
0.52,0.71,2,231,2,0,0,sales,low,0.34499123831775697,0
0.54,0.63,3,211,3,0,0,RandD,low,0.22670852803738317,0
0.43,0.46,2,149,3,0,0,technical,medium,0.038697429906542055,1
0.88,0.63,3,184,4,0,0,support,medium,0.17348130841121498,0
0.37,0.52,4,211,4,0,0,hr,low,0.13434579439252337,0
0.73,0.99,5,262,5,0,0,product_mng,medium,0.7635806074766354,1
0.59,0.79,4,209,2,0,0,technical,medium,0.3547751168224299,0
0.91,0.95,5,241,5,0,0,sales,medium,0.6246349299065421,1
0.88,0.71,3,184,3,0,0,technical,low,0.2248831775700935,0
0.88,0.51,4,139,3,0,0,sales,low,0.04709404205607476,0
0.61,0.96,3,214,2,0,0,IT,medium,0.5169392523364486,0
0.32,0.55,4,283,4,0,0,product_mng,low,0.259418808411215,0
0.39,0.49,2,146,3,0,0,sales,medium,0.04745911214953272,1
0.86,0.68,5,246,2,0,0,sales,medium,0.3504672897196262,0
0.56,0.97,3,270,3,1,0,technical,medium,0.7749707943925233,0
0.64,0.48,2,157,2,0,0,sales,medium,0.053446261682242986,0
0.15,0.84,4,275,5,0,0,marketing,low,0.6273364485981308,0
0.34,0.49,4,149,3,0,0,technical,medium,0.05030665887850467,0
0.81,1.0,4,253,5,0,0,technical,low,0.7336448598130841,1
0.7,0.52,4,255,3,0,0,RandD,medium,0.18574766355140185,0
0.22,0.8,4,287,4,0,0,RandD,low,0.6136098130841121,0
0.74,0.85,3,176,3,0,0,management,medium,0.2862149532710281,0
0.27,0.61,3,213,6,0,0,sales,low,0.2135660046728972,0
0.22,0.6,3,205,6,1,0,sales,low,0.19100467289719625,0
0.87,0.91,5,190,2,0,0,sales,low,0.37748247663551404,0
0.65,0.63,4,143,8,0,0,management,medium,0.09265478971962615,0
0.29,0.95,5,117,4,0,0,product_mng,low,0.09046436915887857,0
0.67,0.67,3,183,3,0,0,accounting,medium,0.19691880841121495,0
1.0,0.59,4,174,3,0,0,hr,low,0.1309871495327103,0
0.78,0.54,3,134,3,0,0,sales,medium,0.04994158878504673,0
0.54,0.67,3,243,2,0,0,product_mng,medium,0.33272488317757004,0
0.58,0.6,3,110,3,1,0,support,low,0.024532710280373834,0
0.26,0.46,2,242,3,0,0,technical,low,0.10660046728971964,1
0.68,0.7,5,168,2,0,0,accounting,medium,0.17873831775700938,0
0.21,0.7,6,130,6,1,0,RandD,low,0.08440420560747665,0
0.79,0.78,3,101,2,1,0,product_mng,medium,0.015332943925233647,0
0.54,0.9,3,206,3,0,0,technical,medium,0.43370327102803735,0
0.89,0.86,3,178,4,0,0,sales,medium,0.29935747663551404,0
0.51,0.5,3,147,4,0,0,sales,medium,0.052132009345794386,0
0.09,0.8,6,247,4,0,0,sales,medium,0.4851051401869158,1
0.16,0.66,6,229,6,0,0,marketing,low,0.2913259345794393,0
0.92,0.68,4,138,7,0,0,sales,medium,0.09813084112149534,0
0.61,0.96,4,161,3,1,0,technical,medium,0.28475467289719625,0
0.5,0.74,4,237,2,1,0,support,medium,0.39120911214953275,0
0.76,0.48,5,173,3,0,0,accounting,high,0.06746495327102803,0
0.76,0.77,5,234,3,0,0,support,low,0.4131133177570094,0
0.59,0.57,2,156,2,0,0,sales,low,0.09199766355140185,0
0.74,0.68,3,242,5,1,0,support,medium,0.34112149532710284,0
0.58,0.49,3,135,2,0,0,IT,medium,0.0370181074766355,0
